Epoch,Step,Loss_Total,Loss_Recon,Loss_KL,Loss_G_Adv,Loss_D
0,0,0.25439825654029846,0.25386843085289,529.8114013671875,0.0,0.0
0,0,0.24585959315299988,0.24524593353271484,613.6622314453125,0.0,0.0
0,10,0.14478667080402374,0.14336927235126495,1417.3919677734375,0.0,0.0
0,20,0.1634497344493866,0.16236990690231323,1079.8304443359375,0.0,0.0
0,30,0.14640212059020996,0.14579613506793976,605.9918823242188,0.0,0.0
0,40,0.15725377202033997,0.15606021881103516,1193.5601806640625,0.0,0.0
0,50,0.1395304948091507,0.13708722591400146,2443.2626953125,0.0,0.0
0,60,0.10593201220035553,0.10384003072977066,2091.98095703125,0.0,0.0
0,70,0.10551011562347412,0.10291285067796707,2597.262451171875,0.0,0.0
0,80,0.10283040255308151,0.09950795769691467,3322.44580078125,0.0,0.0
0,90,0.10037558525800705,0.09746640175580978,2909.180908203125,0.0,0.0
0,100,0.0941646620631218,0.090634785592556,3529.873046875,0.0,0.0
0,110,0.09833372384309769,0.09441296011209488,3920.763671875,0.0,0.0
0,120,0.08546409010887146,0.08150625228881836,3957.840087890625,0.0,0.0
1,130,0.07472825795412064,0.0707554742693901,3972.786865234375,0.0,0.0
1,140,0.07856479287147522,0.07459226995706558,3972.524658203125,0.0,0.0
1,150,0.08161165565252304,0.07772985845804214,3881.79833984375,0.0,0.0
1,160,0.07119137048721313,0.06725989282131195,3931.47705078125,0.0,0.0
1,170,0.07490082830190659,0.0705408826470375,4359.9453125,0.0,0.0
1,180,0.08299419283866882,0.07868771255016327,4306.478515625,0.0,0.0
1,190,0.07274948060512543,0.06831716001033783,4432.3173828125,0.0,0.0
1,200,0.07449067384004593,0.07009945064783096,4391.22021484375,0.0,0.0
1,210,0.06756994873285294,0.06296723335981369,4602.712890625,0.0,0.0
1,220,0.06936943531036377,0.06450226902961731,4867.16796875,0.0,0.0
1,230,0.07511217892169952,0.0704760029911995,4636.17578125,0.0,0.0
1,240,0.08355002850294113,0.07898848503828049,4561.54296875,0.0,0.0
1,250,0.059891022741794586,0.05511860176920891,4772.4208984375,0.0,0.0
2,260,0.05542904883623123,0.05069756507873535,4731.48583984375,0.0,0.0
2,270,0.06151805445551872,0.05668099597096443,4837.0576171875,0.0,0.0
2,280,0.06655236333608627,0.061504434794187546,5047.931640625,0.0,0.0
2,290,0.05782901123166084,0.05300651118159294,4822.4990234375,0.0,0.0
2,300,0.06594491004943848,0.06127830967307091,4666.603515625,0.0,0.0
2,310,0.06408661603927612,0.05908628925681114,5000.3271484375,0.0,0.0
2,320,0.062076497822999954,0.056920215487480164,5156.28271484375,0.0,0.0
2,330,0.05827103927731514,0.05310826003551483,5162.78076171875,0.0,0.0
2,340,0.061328087002038956,0.0560746006667614,5253.4853515625,0.0,0.0
2,350,0.0778173878788948,0.07284339517354965,4973.9951171875,0.0,0.0
2,360,0.06132102757692337,0.056285884231328964,5035.14453125,0.0,0.0
2,370,0.06827283650636673,0.06293916702270508,5333.666015625,0.0,0.0
2,380,0.05259621515870094,0.04739326238632202,5202.95263671875,0.0,0.0

3,387,0.05878280848264694,0.053598664700984955,5184.1455078125,0.0,0.0
3,388,0.059010107070207596,0.05358343943953514,5426.66748046875,0.0,0.0
3,389,0.048995211720466614,0.043865032494068146,5130.177734375,0.0,0.0
3,390,0.05560769885778427,0.05033716931939125,5270.5302734375,0.0,0.0
3,391,0.057250507175922394,0.05236800014972687,4882.5068359375,0.0,0.0
3,392,0.05273585766553879,0.04774773493409157,4988.123046875,0.0,0.0
3,393,0.05658299848437309,0.051882918924093246,4700.0810546875,0.0,0.0
3,394,0.05411255732178688,0.04926622658967972,4846.33203125,0.0,0.0
3,395,0.055622514337301254,0.050537653267383575,5084.86083984375,0.0,0.0
3,396,0.0560518279671669,0.05105637013912201,4995.458984375,0.0,0.0
3,397,0.05396666377782822,0.048982031643390656,4984.6337890625,0.0,0.0
3,398,0.05856854468584061,0.0535564087331295,5012.13525390625,0.0,0.0
3,399,0.05300154909491539,0.047951821237802505,5049.7294921875,0.0,0.0
3,400,0.05305636301636696,0.04830673709511757,4749.62646484375,0.0,0.0
3,401,0.055852219462394714,0.05092089995741844,4931.31982421875,0.0,0.0
3,402,0.06871120631694794,0.06352502107620239,5186.18701171875,0.0,0.0
3,403,0.05651675909757614,0.051475558429956436,5041.20166015625,0.0,0.0
3,404,0.05073503777384758,0.04588339105248451,4851.646484375,0.0,0.0
3,405,0.05081130564212799,0.045999616384506226,4811.6875,0.0,0.0
3,406,0.05535051226615906,0.05006818845868111,5282.32177734375,0.0,0.0
3,407,0.06122596189379692,0.05635065585374832,4875.3056640625,0.0,0.0
3,408,0.051832787692546844,0.04686078056693077,4972.005859375,0.0,0.0
3,409,0.055945515632629395,0.05113585293292999,4809.662109375,0.0,0.0
3,410,0.05326993390917778,0.04831291735172272,4957.017578125,0.0,0.0
3,411,0.056412700563669205,0.05111762136220932,5295.07958984375,0.0,0.0
3,412,0.06575091183185577,0.06073307618498802,5017.83740234375,0.0,0.0
3,413,0.0551137700676918,0.05041032284498215,4703.4462890625,0.0,0.0
3,414,0.061527349054813385,0.05645737797021866,5069.97021484375,0.0,0.0
3,415,0.050920307636260986,0.046082813292741776,4837.49365234375,0.0,0.0
3,416,0.05885189771652222,0.054150618612766266,4701.2802734375,0.0,0.0
3,417,0.05499124899506569,0.049632228910923004,5359.02099609375,0.0,0.0
3,418,0.053563669323921204,0.048368729650974274,5194.94091796875,0.0,0.0
3,419,0.04696287959814072,0.04200220853090286,4960.671875,0.0,0.0
3,420,0.05799093097448349,0.05269593372941017,5294.99560546875,0.0,0.0
3,421,0.06263156980276108,0.057598698884248734,5032.869140625,0.0,0.0
3,422,0.05289151147007942,0.047974664717912674,4916.84619140625,0.0,0.0
3,423,0.05223999544978142,0.04732530936598778,4914.6845703125,0.0,0.0
3,424,0.06176338717341423,0.056760795414447784,5002.5908203125,0.0,0.0
3,425,0.052319034934043884,0.04733394458889961,4985.0888671875,0.0,0.0
3,426,0.05673232302069664,0.05134547874331474,5386.845703125,0.0,0.0
3,427,0.05527529492974281,0.050286728888750076,4988.56494140625,0.0,0.0
3,428,0.05951342359185219,0.05442721024155617,5086.21240234375,0.0,0.0
3,429,0.05306515842676163,0.04785702005028725,5208.14013671875,0.0,0.0
3,430,0.05053433030843735,0.0457143634557724,4819.96484375,0.0,0.0
3,431,0.053188275545835495,0.0485173836350441,4670.8916015625,0.0,0.0
3,432,0.053854912519454956,0.04858142510056496,5273.48779296875,0.0,0.0
3,433,0.06168486922979355,0.056805569678545,4879.29931640625,0.0,0.0
3,434,0.04921590909361839,0.04403816536068916,5177.7451171875,0.0,0.0
3,435,0.05394928902387619,0.04860539361834526,5343.89404296875,0.0,0.0
3,436,0.04874185472726822,0.04375607892870903,4985.77587890625,0.0,0.0
3,437,0.05434449389576912,0.04914413392543793,5200.3583984375,0.0,0.0
3,438,0.05808567255735397,0.0530816912651062,5003.98291015625,0.0,0.0
3,439,0.04822547733783722,0.04356586933135986,4659.60791015625,0.0,0.0
3,440,0.051186855882406235,0.046337489038705826,4849.3662109375,0.0,0.0
3,441,0.0557895191013813,0.05108364298939705,4705.875,0.0,0.0
3,442,0.04782712832093239,0.0433712936937809,4455.83349609375,0.0,0.0
3,443,0.05937308818101883,0.05442235246300697,4950.73583984375,0.0,0.0
3,444,0.0498117059469223,0.04488808661699295,4923.62060546875,0.0,0.0
3,445,0.06536128371953964,0.06064955145120621,4711.7314453125,0.0,0.0
3,446,0.04895896837115288,0.044092923402786255,4866.0439453125,0.0,0.0
3,447,0.047486811876297,0.04274999350309372,4736.8173828125,0.0,0.0
3,448,0.06906502693891525,0.06391149014234543,5153.5380859375,0.0,0.0
3,449,0.04764692857861519,0.04267562925815582,4971.30078125,0.0,0.0
3,450,0.059655722230672836,0.054459039121866226,5196.681640625,0.0,0.0
3,451,0.054802097380161285,0.04944990575313568,5352.19287109375,0.0,0.0
3,452,0.05342043191194534,0.04834508150815964,5075.3505859375,0.0,0.0
3,453,0.0529727004468441,0.047814249992370605,5158.451171875,0.0,0.0
3,454,0.05335591360926628,0.04850934445858002,4846.56982421875,0.0,0.0
3,455,0.058485548943281174,0.05306113511323929,5424.4130859375,0.0,0.0
3,456,0.052293285727500916,0.047369033098220825,4924.2529296875,0.0,0.0
3,457,0.051461361348629,0.046350933611392975,5110.4267578125,0.0,0.0
3,458,0.05434760823845863,0.04919810593128204,5149.5029296875,0.0,0.0
4,459,0.05266949534416199,0.047680504620075226,4988.99169921875,0.0,0.0
4,460,0.0664634183049202,0.06180394068360329,4659.474609375,0.0,0.0
4,461,0.04946189001202583,0.0445789135992527,4882.9765625,0.0,0.0
4,462,0.05435214191675186,0.04917644336819649,5175.69921875,0.0,0.0
4,463,0.05982435122132301,0.054743003100156784,5081.34716796875,0.0,0.0
4,464,0.05256478115916252,0.04732084274291992,5243.939453125,0.0,0.0
4,465,0.05566418915987015,0.05054779350757599,5116.39453125,0.0,0.0
4,466,0.04722209274768829,0.04227973148226738,4942.36279296875,0.0,0.0
4,467,0.055439870804548264,0.05023663491010666,5203.23681640625,0.0,0.0
4,468,0.05149240046739578,0.04665374010801315,4838.65966796875,0.0,0.0
4,469,0.05059036239981651,0.04559386521577835,4996.49755859375,0.0,0.0
4,470,0.049208443611860275,0.04409831762313843,5110.126953125,0.0,0.0
4,471,0.06359920650720596,0.05846153199672699,5137.67529296875,0.0,0.0
4,472,0.053050391376018524,0.04806354269385338,4986.8486328125,0.0,0.0
4,473,0.05332052335143089,0.04816503822803497,5155.48583984375,0.0,0.0
4,474,0.05259542167186737,0.0473565049469471,5238.91650390625,0.0,0.0
4,475,0.04964684695005417,0.044682908803224564,4963.93701171875,0.0,0.0
4,476,0.05911775678396225,0.05411027744412422,5007.478515625,0.0,0.0
4,477,0.05159291997551918,0.04631250351667404,5280.4150390625,0.0,0.0
4,478,0.05509565770626068,0.05020303279161453,4892.626953125,0.0,0.0
4,479,0.05670275539159775,0.05156207084655762,5140.6845703125,0.0,0.0
4,480,0.04784591123461723,0.04287935420870781,4966.55810546875,0.0,0.0
4,481,0.05420909449458122,0.04901263117790222,5196.46240234375,0.0,0.0
4,482,0.06274046748876572,0.057511430233716965,5229.0380859375,0.0,0.0
4,483,0.050000134855508804,0.04494856670498848,5051.5693359375,0.0,0.0
4,484,0.05682967230677605,0.051778096705675125,5051.5751953125,0.0,0.0
4,485,0.0573514923453331,0.05236595869064331,4985.53369140625,0.0,0.0
4,486,0.05359744280576706,0.04841453209519386,5182.9091796875,0.0,0.0
4,487,0.06252201646566391,0.057682596147060394,4839.41796875,0.0,0.0
4,488,0.05048144608736038,0.045546889305114746,4934.55810546875,0.0,0.0
4,489,0.056957799941301346,0.0516519695520401,5305.83203125,0.0,0.0
4,490,0.058568693697452545,0.053707435727119446,4861.25927734375,0.0,0.0
4,491,0.05402195453643799,0.04907529056072235,4946.662109375,0.0,0.0
4,492,0.05853146314620972,0.053387656807899475,5143.80615234375,0.0,0.0
4,493,0.05247500538825989,0.047216713428497314,5258.291015625,0.0,0.0
4,494,0.05028834939002991,0.045292504131793976,4995.84716796875,0.0,0.0
4,495,0.05264250189065933,0.04764625430107117,4996.248046875,0.0,0.0
4,496,0.048438914120197296,0.04357549920678139,4863.41552734375,0.0,0.0
4,497,0.04819156974554062,0.043228182941675186,4963.388671875,0.0,0.0
4,498,0.04890964925289154,0.04390520602464676,5004.4423828125,0.0,0.0
4,499,0.04866541922092438,0.04384710267186165,4818.3154296875,0.0,0.0
4,500,0.06006511300802231,0.05477818474173546,5286.927734375,0.0,0.0
4,501,0.06372840702533722,0.05901593714952469,4712.47021484375,0.0,0.0
4,502,0.049206532537937164,0.044288553297519684,4917.97998046875,0.0,0.0
4,503,0.06436897814273834,0.059294577687978745,5074.40380859375,0.0,0.0
4,504,0.0495743565261364,0.04467857629060745,4895.779296875,0.0,0.0
4,505,0.045746877789497375,0.04082600772380829,4920.8720703125,0.0,0.0
4,506,0.04897668957710266,0.043456293642520905,5520.3974609375,0.0,0.0
4,507,0.04951651766896248,0.044319115579128265,5197.40234375,0.0,0.0
4,508,0.055195245891809464,0.049887921661138535,5307.32373046875,0.0,0.0
4,509,0.052090246230363846,0.04681392386555672,5276.322265625,0.0,0.0
4,510,0.04736514762043953,0.04209105297923088,5274.09619140625,0.0,0.0
4,511,0.059936992824077606,0.05434364452958107,5593.34716796875,0.0,0.0
4,512,0.062330204993486404,0.05754218250513077,4788.02197265625,0.0,0.0
4,513,0.054939065128564835,0.04974410682916641,5194.958984375,0.0,0.0
4,514,0.059843190014362335,0.05443345755338669,5409.7333984375,0.0,0.0
4,515,0.05032682046294212,0.04524241015315056,5084.4111328125,0.0,0.0
4,516,0.05890215188264847,0.053840190172195435,5061.96044921875,0.0,0.0
4,517,0.05035160109400749,0.04516032338142395,5191.27685546875,0.0,0.0
4,518,0.0568811297416687,0.05162550136446953,5255.62646484375,0.0,0.0
4,519,0.051156386733055115,0.0459468774497509,5209.5087890625,0.0,0.0
4,520,0.04652966931462288,0.0416414700448513,4888.19921875,0.0,0.0
4,521,0.04991648718714714,0.04463890939950943,5277.578125,0.0,0.0
4,522,0.050347790122032166,0.045515887439250946,4831.90185546875,0.0,0.0
4,523,0.054624974727630615,0.04925026372075081,5374.7119140625,0.0,0.0
4,524,0.05129185691475868,0.04617200046777725,5119.8564453125,0.0,0.0
4,525,0.05134027451276779,0.04640357196331024,4936.70068359375,0.0,0.0
4,526,0.0580880381166935,0.052894070744514465,5193.96826171875,0.0,0.0
4,527,0.05070296302437782,0.04537614434957504,5326.8173828125,0.0,0.0
4,528,0.04899393022060394,0.04409538581967354,4898.54248046875,0.0,0.0
4,529,0.05188537389039993,0.04670882597565651,5176.546875,0.0,0.0
4,530,0.05065373331308365,0.04590215906500816,4751.576171875,0.0,0.0
5,531,0.05597701296210289,0.05093039572238922,5046.61669921875,0.0,0.0
5,532,0.05756762996315956,0.05263326317071915,4934.36669921875,0.0,0.0
5,533,0.04875720292329788,0.043662093579769135,5095.1083984375,0.0,0.0
5,534,0.05269595980644226,0.047460947185754776,5235.0126953125,0.0,0.0
5,535,0.04496271535754204,0.040056370198726654,4906.34619140625,0.0,0.0
5,536,0.05539003387093544,0.0498545803129673,5535.4541015625,0.0,0.0
5,537,0.051391907036304474,0.04606100916862488,5330.89990234375,0.0,0.0
5,538,0.05790708214044571,0.052874237298965454,5032.8447265625,0.0,0.0
5,539,0.053649596869945526,0.04848902300000191,5160.57373046875,0.0,0.0
5,540,0.05235394835472107,0.04687229543924332,5481.65283203125,0.0,0.0
5,541,0.04556547850370407,0.04066638648509979,4899.0908203125,0.0,0.0
5,542,0.060815297067165375,0.055354878306388855,5460.4189453125,0.0,0.0
5,543,0.05107783153653145,0.04585155099630356,5226.2802734375,0.0,0.0
5,544,0.08749274164438248,0.0819598063826561,5532.9365234375,0.0,0.0
5,545,0.05426068231463432,0.04895414039492607,5306.54296875,0.0,0.0
5,546,0.07077468931674957,0.06579505652189255,4979.630859375,0.0,0.0
5,547,0.05725913122296333,0.052262239158153534,4996.8916015625,0.0,0.0
5,548,0.05612041428685188,0.05079846456646919,5321.9482421875,0.0,0.0
5,549,0.0511443205177784,0.0460723377764225,5071.98193359375,0.0,0.0
5,550,0.04915280267596245,0.04400243982672691,5150.36181640625,0.0,0.0
5,551,0.053551316261291504,0.04833603650331497,5215.279296875,0.0,0.0
5,552,0.04900570586323738,0.04369852691888809,5307.177734375,0.0,0.0
5,553,0.04841103404760361,0.043464332818984985,4946.70263671875,0.0,0.0
5,554,0.06143276393413544,0.056220218539237976,5212.5458984375,0.0,0.0
5,555,0.045999281108379364,0.04131096228957176,4688.3173828125,0.0,0.0
5,556,0.04553070291876793,0.040620580315589905,4910.123046875,0.0,0.0
5,557,0.04926814138889313,0.044169843196868896,5098.29833984375,0.0,0.0
5,558,0.05471661686897278,0.050065699964761734,4650.9169921875,0.0,0.0
5,559,0.05025605857372284,0.04484277591109276,5413.28125,0.0,0.0
5,560,0.061059996485710144,0.055547118186950684,5512.87646484375,0.0,0.0
5,561,0.044939182698726654,0.040002815425395966,4936.36865234375,0.0,0.0
5,562,0.051036324352025986,0.045958783477544785,5077.5419921875,0.0,0.0
5,563,0.062467943876981735,0.05737031623721123,5097.62646484375,0.0,0.0
5,564,0.04694915935397148,0.04196430370211601,4984.8564453125,0.0,0.0
5,565,0.048063620924949646,0.042521797120571136,5541.82275390625,0.0,0.0
5,566,0.05432434752583504,0.04959656670689583,4727.7822265625,0.0,0.0
5,567,0.048154767602682114,0.04334967955946922,4805.08740234375,0.0,0.0
5,568,0.056808702647686005,0.051646821200847626,5161.8818359375,0.0,0.0
5,569,0.05426781252026558,0.04899103567004204,5276.77685546875,0.0,0.0
5,570,0.05032733455300331,0.04526226595044136,5065.06982421875,0.0,0.0
5,571,0.04897778853774071,0.044094160199165344,4883.62890625,0.0,0.0
5,572,0.05273446813225746,0.0477096289396286,5024.8408203125,0.0,0.0
5,573,0.05174892395734787,0.04619867354631424,5550.2509765625,0.0,0.0
5,574,0.053145188838243484,0.047729481011629105,5415.708984375,0.0,0.0
5,575,0.05252404883503914,0.04727422818541527,5249.8193359375,0.0,0.0
5,576,0.0602625273168087,0.055448561906814575,4813.9658203125,0.0,0.0
5,577,0.05268089100718498,0.04807835817337036,4602.53125,0.0,0.0
5,578,0.05685683339834213,0.0517905093729496,5066.32275390625,0.0,0.0
5,579,0.048299938440322876,0.04320119321346283,5098.74609375,0.0,0.0
5,580,0.049588724970817566,0.044661995023489,4926.72802734375,0.0,0.0
5,581,0.05301990360021591,0.04779151827096939,5228.3857421875,0.0,0.0
5,582,0.05006352812051773,0.04497522860765457,5088.30029296875,0.0,0.0
5,583,0.04978218302130699,0.04454066604375839,5241.515625,0.0,0.0
5,584,0.0568772628903389,0.05162936821579933,5247.89599609375,0.0,0.0
5,585,0.046711064875125885,0.04158379137516022,5127.2744140625,0.0,0.0
5,586,0.04754680022597313,0.042540278285741806,5006.52197265625,0.0,0.0
5,587,0.049254532903432846,0.04366238787770271,5592.14404296875,0.0,0.0
5,588,0.05514674261212349,0.04976245015859604,5384.29150390625,0.0,0.0
5,589,0.048154231160879135,0.043371934443712234,4782.296875,0.0,0.0
5,590,0.04400969669222832,0.038861047476530075,5148.650390625,0.0,0.0
5,591,0.04904261603951454,0.04393361508846283,5109.00244140625,0.0,0.0
5,592,0.04926236346364021,0.04374067857861519,5521.68603515625,0.0,0.0
5,593,0.04660404846072197,0.041483502835035324,5120.546875,0.0,0.0
5,594,0.05439692735671997,0.049392104148864746,5004.82373046875,0.0,0.0
5,595,0.049293551594018936,0.04395360127091408,5339.94873046875,0.0,0.0
5,596,0.05997008457779884,0.05478016287088394,5189.92138671875,0.0,0.0
5,597,0.04827912151813507,0.04277212172746658,5507.0009765625,0.0,0.0
5,598,0.04926496371626854,0.04377736523747444,5487.60009765625,0.0,0.0
5,599,0.0472053661942482,0.04191431775689125,5291.046875,0.0,0.0
5,600,0.05013209581375122,0.04482915624976158,5302.93896484375,0.0,0.0
5,601,0.05559113621711731,0.05048534646630287,5105.791015625,0.0,0.0
5,602,0.05512790381908417,0.049908872693777084,5219.03125,0.0,0.0
6,603,0.05619102343916893,0.050638649612665176,5552.37255859375,0.0,0.0
6,604,0.04915601387619972,0.04414484277367592,5011.1708984375,0.0,0.0
6,605,0.04594678431749344,0.04085439071059227,5092.39404296875,0.0,0.0
6,606,0.04604269564151764,0.040858201682567596,5184.494140625,0.0,0.0
6,607,0.05299338325858116,0.0478072464466095,5186.13671875,0.0,0.0
6,608,0.04454386234283447,0.03964808210730553,4895.78125,0.0,0.0
6,609,0.05693364515900612,0.05130365118384361,5629.99365234375,0.0,0.0
6,610,0.05009240657091141,0.04488212242722511,5210.2861328125,0.0,0.0
6,611,0.056635066866874695,0.051117345690727234,5517.72021484375,0.0,0.0
6,612,0.0498315803706646,0.04481028765439987,5021.29248046875,0.0,0.0
6,613,0.05080225318670273,0.046106014400720596,4696.2392578125,0.0,0.0
6,614,0.05337928235530853,0.04789203777909279,5487.244140625,0.0,0.0
6,615,0.049805983901023865,0.04491767659783363,4888.30615234375,0.0,0.0
6,616,0.047431450337171555,0.042141951620578766,5289.4990234375,0.0,0.0
6,617,0.0534944050014019,0.04850152134895325,4992.88525390625,0.0,0.0
6,618,0.054479725658893585,0.048777129501104355,5702.59716796875,0.0,0.0
6,619,0.053438130766153336,0.048098839819431305,5339.2900390625,0.0,0.0
6,620,0.048471223562955856,0.0434034988284111,5067.724609375,0.0,0.0
6,621,0.04887739568948746,0.043528907001018524,5348.4873046875,0.0,0.0
6,622,0.043493784964084625,0.038517795503139496,4975.990234375,0.0,0.0
6,623,0.053149864077568054,0.04809746891260147,5052.39404296875,0.0,0.0
6,624,0.047644637525081635,0.04253961518406868,5105.0244140625,0.0,0.0
6,625,0.0491911880671978,0.04427950456738472,4911.68212890625,0.0,0.0
6,626,0.04767189174890518,0.04244719445705414,5224.69775390625,0.0,0.0
6,627,0.0529276542365551,0.0478072315454483,5120.42333984375,0.0,0.0
6,628,0.04789812117815018,0.042888760566711426,5009.3603515625,0.0,0.0
6,629,0.049733348190784454,0.04457772523164749,5155.6220703125,0.0,0.0
6,630,0.05537918955087662,0.04983935505151749,5539.83642578125,0.0,0.0
6,631,0.05136016383767128,0.04617922008037567,5180.9443359375,0.0,0.0
6,632,0.043330177664756775,0.0385606549680233,4769.5224609375,0.0,0.0
6,633,0.05403396859765053,0.04870786890387535,5326.0986328125,0.0,0.0
6,634,0.04635375365614891,0.041457973420619965,4895.779296875,0.0,0.0
6,635,0.05016658827662468,0.04503592103719711,5130.66650390625,0.0,0.0
6,636,0.051077939569950104,0.04611809551715851,4959.8427734375,0.0,0.0
6,637,0.04867497831583023,0.04339772090315819,5277.255859375,0.0,0.0
6,638,0.04739749804139137,0.042124491184949875,5273.00634765625,0.0,0.0
6,639,0.05081494525074959,0.045287903398275375,5527.04345703125,0.0,0.0
6,640,0.04809814691543579,0.04287080466747284,5227.3427734375,0.0,0.0
6,641,0.050008855760097504,0.04495004937052727,5058.8046875,0.0,0.0
6,642,0.05311354249715805,0.04742969945073128,5683.84228515625,0.0,0.0
6,643,0.05004775524139404,0.04520031809806824,4847.4365234375,0.0,0.0
6,644,0.04908609390258789,0.04394349455833435,5142.60009765625,0.0,0.0
6,645,0.047843560576438904,0.04241489619016647,5428.66552734375,0.0,0.0
6,646,0.049646493047475815,0.044319260865449905,5327.232421875,0.0,0.0
6,647,0.04789514094591141,0.04297933354973793,4915.80712890625,0.0,0.0
6,648,0.06513695418834686,0.05959814414381981,5538.81201171875,0.0,0.0
6,649,0.048336610198020935,0.042902566492557526,5434.044921875,0.0,0.0
6,650,0.047747690230607986,0.043051812797784805,4695.87646484375,0.0,0.0
6,651,0.05256477743387222,0.047242067754268646,5322.7080078125,0.0,0.0
6,652,0.04548422247171402,0.04031943157315254,5164.791015625,0.0,0.0
6,653,0.05136154219508171,0.046083904802799225,5277.6376953125,0.0,0.0
6,654,0.05379636585712433,0.04856780171394348,5228.56591796875,0.0,0.0
6,655,0.05381973460316658,0.048750586807727814,5069.1484375,0.0,0.0
6,656,0.04800725355744362,0.042969681322574615,5037.57177734375,0.0,0.0
6,657,0.04693945497274399,0.041887082159519196,5052.373046875,0.0,0.0
6,658,0.04991171509027481,0.0444604754447937,5451.24169921875,0.0,0.0
6,659,0.04865080863237381,0.043570104986429214,5080.705078125,0.0,0.0
6,660,0.05548950284719467,0.050367049872875214,5122.45458984375,0.0,0.0
6,661,0.04932968318462372,0.04430153965950012,5028.1416015625,0.0,0.0
6,662,0.045279569923877716,0.04038367420434952,4895.89404296875,0.0,0.0
6,663,0.04659219831228256,0.04151467606425285,5077.52197265625,0.0,0.0
6,664,0.04665619507431984,0.041847314685583115,4808.88037109375,0.0,0.0
6,665,0.048360783606767654,0.04301329329609871,5347.49072265625,0.0,0.0
6,666,0.05182070657610893,0.046636831015348434,5183.8740234375,0.0,0.0
6,667,0.04577690735459328,0.0403285026550293,5448.4052734375,0.0,0.0
6,668,0.04820989444851875,0.043007269501686096,5202.625,0.0,0.0
6,669,0.06562139838933945,0.06032164394855499,5299.75244140625,0.0,0.0
6,670,0.04681362956762314,0.041546571999788284,5267.05810546875,0.0,0.0
6,671,0.07134829461574554,0.06589697301387787,5451.32275390625,0.0,0.0
6,672,0.05102915316820145,0.04539252817630768,5636.6240234375,0.0,0.0
6,673,0.07186120748519897,0.0667254775762558,5135.72802734375,0.0,0.0
6,674,0.05129803717136383,0.04626499116420746,5033.04736328125,0.0,0.0
